"","X","pays1","pays2","dist"
"26110",26110,"Iraq","Netherlands",3205.98144572274
"26111",26111,"Iraq","Nevis",9984.736683891
"26112",26112,"Iraq","New Caledonia",13072.8625692889
"26113",26113,"Iraq","New Zealand",14412.012796698
"26114",26114,"Iraq","Nicaragua",11861.0391322773
"26115",26115,"Iraq","Niger",2580.94342476409
"26116",26116,"Iraq","Nigeria",3304.06397382453
"26117",26117,"Iraq","Niue",15966.9668534081
"26118",26118,"Iraq","Norfolk Island",14218.6620142913
"26119",26119,"Iraq","Northern Mariana Islands",9618.57368672823
"26120",26120,"Iraq","North Korea",6654.89508468103
"26121",26121,"Iraq","Norway",3275.69162165172
"26122",26122,"Iraq","Oman",856.292635594142
"26123",26123,"Iraq","Pakistan",1187.02978827229
"26124",26124,"Iraq","Palau",9132.17278328718
"26125",26125,"Iraq","Palestine",319.730310848745
"26126",26126,"Iraq","Panama",11836.2001900255
"26127",26127,"Iraq","Papua New Guinea",10392.4340736836
"26128",26128,"Iraq","Paraguay",11691.7854421368
"26129",26129,"Iraq","Peru",11925.5644388602
"26130",26130,"Iraq","Philippines",7315.35745840678
"26131",26131,"Iraq","Pitcairn Islands",18332.9252802256
"26132",26132,"Iraq","Poland",2050.51049599826
"26133",26133,"Iraq","Portugal",4034.74586007386
"26134",26134,"Iraq","Puerto Rico",10161.5720204272
"26135",26135,"Iraq","Qatar",498.466476867854
"26136",26136,"Iraq","Republic of Congo",3823.28450742893
"26137",26137,"Iraq","Reunion",5610.07226246266
"26138",26138,"Iraq","Romania",1353.27441467651
"26139",26139,"Iraq","Russia",508.68002382732
"26140",26140,"Iraq","Rwanda",3674.26145025337
"26141",26141,"Iraq","Saba",10015.1464902863
"26142",26142,"Iraq","Saint Barthelemy",9960.87646725436
"26143",26143,"Iraq","Saint Helena",7146.34941148991
"26144",26144,"Iraq","Saint Kitts",9988.14390804823
"26145",26145,"Iraq","Saint Lucia",10035.7675616498
"26146",26146,"Iraq","Saint Martin",9966.58850608766
"26147",26147,"Iraq","Saint Pierre and Miquelon",7664.37359700349
"26148",26148,"Iraq","Saint Vincent",10102.4644735612
"26149",26149,"Iraq","Samoa",15410.3985556869
"26150",26150,"Iraq","San Marino",2554.10197475956
"26151",26151,"Iraq","Sao Tome and Principe",4732.18268917208
"26152",26152,"Iraq","Saudi Arabia",0
"26153",26153,"Iraq","Senegal",5520.42929578435
"26154",26154,"Iraq","Serbia",1735.3805188798
"26155",26155,"Iraq","Seychelles",3844.43616487097
"26156",26156,"Iraq","Siachen Glacier",2705.89887092628
"26157",26157,"Iraq","Sierra Leone",5702.98887090258
"26158",26158,"Iraq","Singapore",6618.62841869937
"26159",26159,"Iraq","Sint Eustatius",9999.12507764417
"26160",26160,"Iraq","Sint Maarten",9968.99328791211
"26161",26161,"Iraq","Slovakia",2053.78096819469
"26162",26162,"Iraq","Slovenia",2340.70407663635
"26163",26163,"Iraq","Solomon Islands",12053.9470794664
"26164",26164,"Iraq","Somalia",1945.51870522695
"26165",26165,"Iraq","South Africa",5883.37000313386
"26166",26166,"Iraq","South Georgia",11970.6286637976
"26167",26167,"Iraq","South Korea",6917.87813197446
"26168",26168,"Iraq","South Sandwich Islands",11704.0407292476
"26169",26169,"Iraq","South Sudan",2225.72891535813
"26170",26170,"Iraq","Spain",3144.33066160347
"26171",26171,"Iraq","Sri Lanka",3947.66507041714
"26172",26172,"Iraq","Sudan",1110.67745822101
"26173",26173,"Iraq","Suriname",9923.38597256065
"26174",26174,"Iraq","Swaziland",6243.39664524045
"26175",26175,"Iraq","Sweden",2828.26821290552
"26176",26176,"Iraq","Switzerland",2791.00457527398
"26177",26177,"Iraq","Syria",0
"26178",26178,"Iraq","Taiwan",6830.27069509843
"26179",26179,"Iraq","Tajikistan",1898.21457981604
"26180",26180,"Iraq","Tanzania",3531.66655854146
"26181",26181,"Iraq","Thailand",5079.29991804761
"26182",26182,"Iraq","Timor-Leste",9156.08181183645
"26183",26183,"Iraq","Tobago",10174.9925797675
"26184",26184,"Iraq","Togo",4561.55699846111
"26185",26185,"Iraq","Tonga",15536.034341962
"26186",26186,"Iraq","Trinidad",10240.6884397828
"26187",26187,"Iraq","Tunisia",2533.13307587498
"26188",26188,"Iraq","Turkey",0
"26189",26189,"Iraq","Turkmenistan",689.853496135398
"26190",26190,"Iraq","Turks and Caicos Islands",10446.9655173724
"26191",26191,"Iraq","Uganda",2987.37806538724
"26192",26192,"Iraq","UK",3547.82129133751
"26193",26193,"Iraq","Ukraine",1006.87486801528
"26194",26194,"Iraq","United Arab Emirates",692.920772444524
"26195",26195,"Iraq","Uruguay",12045.6894366661
"26196",26196,"Iraq","USA",7837.62026245078
"26197",26197,"Iraq","Uzbekistan",1045.35276673865
"26198",26198,"Iraq","Vanuatu",13497.8830946326
"26199",26199,"Iraq","Vatican",2496.94791709491
"26200",26200,"Iraq","Venezuela",10300.4735268109
"26201",26201,"Iraq","Vietnam",5375.02517710973
"26202",26202,"Iraq","Virgin Islands, British",10036.0117238799
"26203",26203,"Iraq","Virgin Islands, US",10092.8262357181
"26204",26204,"Iraq","Wallis and Futuna",14942.0950064595
"26205",26205,"Iraq","Western Sahara",4560.164620148
"26206",26206,"Iraq","Yemen",1191.28611788387
"26207",26207,"Iraq","Zambia",4399.66971396776
"26208",26208,"Iraq","Zimbabwe",5194.36920453325
"26209",26209,"Ireland","Afghanistan",5472.68839707097
"26210",26210,"Ireland","Albania",2215.15063845411
"26211",26211,"Ireland","Algeria",1844.97667028363
"26212",26212,"Ireland","American Samoa",15218.8942096662
"26213",26213,"Ireland","Andorra",1218.38016953072
"26214",26214,"Ireland","Angola",6534.43615383967
"26215",26215,"Ireland","Anguilla",5889.07659245545
"26216",26216,"Ireland","Antarctica",12823.4877745121
"26217",26217,"Ireland","Antigua",5907.1623748706
"26218",26218,"Ireland","Argentina",9564.20727723586
"26219",26219,"Ireland","Armenia",3894.8680423777
"26220",26220,"Ireland","Aruba",6846.69651149916
"26221",26221,"Ireland","Ascension Island",6591.56149305346
"26222",26222,"Ireland","Australia",13630.8730000093
"26223",26223,"Ireland","Austria",1250.81776047625
"26224",26224,"Ireland","Azerbaijan",3987.66482327404
"26225",26225,"Ireland","Azores",1931.81861346076
"26226",26226,"Ireland","Bahamas",6152.71906429726
"26227",26227,"Ireland","Bahrain",5497.29284371968
"26228",26228,"Ireland","Bangladesh",7944.34428119347
"26229",26229,"Ireland","Barbados",6112.53828043482
"26230",26230,"Ireland","Barbuda",5861.10930814978
"26231",26231,"Ireland","Belarus",1930.49575153746
"26232",26232,"Ireland","Belgium",621.036438833993
"26233",26233,"Ireland","Belize",7583.84963325458
"26234",26234,"Ireland","Benin",4472.32396351227
"26235",26235,"Ireland","Bermuda",4843.59617796059
"26236",26236,"Ireland","Bhutan",7879.68470143337
"26237",26237,"Ireland","Bolivia",8602.39746342305
"26238",26238,"Ireland","Bonaire",6761.20688231401
"26239",26239,"Ireland","Bosnia and Herzegovina",1797.46949959969
