"","kods","teritorija","Year","FDI","Subject","Measure"
"1161","LA","Laosa","2005",NA,"OUTWARD","MLN_EUR"
"1162","LA","Laosa","2006",NA,"OUTWARD","MLN_EUR"
"1163","LA","Laosa","2007",NA,"OUTWARD","MLN_EUR"
"1164","LA","Laosa","2008",NA,"OUTWARD","MLN_EUR"
"1165","LA","Laosa","2009",NA,"OUTWARD","MLN_EUR"
"1166","LA","Laosa","2010",NA,"OUTWARD","MLN_EUR"
"1167","LA","Laosa","2011",NA,"OUTWARD","MLN_EUR"
"1168","LA","Laosa","2012",NA,"OUTWARD","MLN_EUR"
"1169","LA","Laosa","2013",NA,"OUTWARD","MLN_EUR"
"1170","LA","Laosa","2014",NA,"OUTWARD","MLN_EUR"
"1171","LA","Laosa","2015",NA,"OUTWARD","MLN_EUR"
"1172","LA","Laosa","2016",NA,"OUTWARD","MLN_EUR"
"1173","LA","Laosa","2017",NA,"OUTWARD","MLN_EUR"
"1174","LA","Laosa","2018",NA,"OUTWARD","MLN_EUR"
"1175","LA","Laosa","2019",NA,"OUTWARD","MLN_EUR"
"1176","LA","Laosa","2020",NA,"OUTWARD","MLN_EUR"
"1177","LR","Libērija","2000",0,"OUTWARD","MLN_EUR"
"1178","LR","Libērija","2001",0,"OUTWARD","MLN_EUR"
"1179","LR","Libērija","2002",0,"OUTWARD","MLN_EUR"
"1180","LR","Libērija","2003",0,"OUTWARD","MLN_EUR"
"1181","LR","Libērija","2004",0,"OUTWARD","MLN_EUR"
"1182","LR","Libērija","2005",NA,"OUTWARD","MLN_EUR"
"1183","LR","Libērija","2006",NA,"OUTWARD","MLN_EUR"
"1184","LR","Libērija","2007",NA,"OUTWARD","MLN_EUR"
"1185","LR","Libērija","2008",NA,"OUTWARD","MLN_EUR"
"1186","LR","Libērija","2009",NA,"OUTWARD","MLN_EUR"
"1187","LR","Libērija","2010",NA,"OUTWARD","MLN_EUR"
"1188","LR","Libērija","2011",NA,"OUTWARD","MLN_EUR"
"1189","LR","Libērija","2012",NA,"OUTWARD","MLN_EUR"
"1190","LR","Libērija","2013",NA,"OUTWARD","MLN_EUR"
"1191","LR","Libērija","2014",NA,"OUTWARD","MLN_EUR"
"1192","LR","Libērija","2015",NA,"OUTWARD","MLN_EUR"
"1193","LR","Libērija","2016",NA,"OUTWARD","MLN_EUR"
"1194","LR","Libērija","2017",NA,"OUTWARD","MLN_EUR"
"1195","LR","Libērija","2018",NA,"OUTWARD","MLN_EUR"
"1196","LR","Libērija","2019",NA,"OUTWARD","MLN_EUR"
"1197","LR","Libērija","2020",NA,"OUTWARD","MLN_EUR"
"1198","LT","Lietuva","2000",11,"OUTWARD","MLN_EUR"
"1199","LT","Lietuva","2001",13,"OUTWARD","MLN_EUR"
"1200","LT","Lietuva","2002",17,"OUTWARD","MLN_EUR"
"1201","LT","Lietuva","2003",21,"OUTWARD","MLN_EUR"
"1202","LT","Lietuva","2004",30,"OUTWARD","MLN_EUR"
"1203","LT","Lietuva","2005",48,"OUTWARD","MLN_EUR"
"1204","LT","Lietuva","2006",62,"OUTWARD","MLN_EUR"
"1205","LT","Lietuva","2007",114,"OUTWARD","MLN_EUR"
"1206","LT","Lietuva","2008",140,"OUTWARD","MLN_EUR"
"1207","LT","Lietuva","2009",145,"OUTWARD","MLN_EUR"
"1208","LT","Lietuva","2010",146,"OUTWARD","MLN_EUR"
"1209","LT","Lietuva","2011",141,"OUTWARD","MLN_EUR"
"1210","LT","Lietuva","2012",165,"OUTWARD","MLN_EUR"
"1211","LT","Lietuva","2013",214,"OUTWARD","MLN_EUR"
"1212","LT","Lietuva","2014",238,"OUTWARD","MLN_EUR"
"1213","LT","Lietuva","2015",289,"OUTWARD","MLN_EUR"
"1214","LT","Lietuva","2016",345,"OUTWARD","MLN_EUR"
"1215","LT","Lietuva","2017",405,"OUTWARD","MLN_EUR"
"1216","LT","Lietuva","2018",491,"OUTWARD","MLN_EUR"
"1217","LT","Lietuva","2019",379,"OUTWARD","MLN_EUR"
"1218","LT","Lietuva","2020",452,"OUTWARD","MLN_EUR"
"1219","LI","Lihtenšteina","2000",NA,"OUTWARD","MLN_EUR"
"1220","LI","Lihtenšteina","2001",NA,"OUTWARD","MLN_EUR"
"1221","LI","Lihtenšteina","2002",NA,"OUTWARD","MLN_EUR"
"1222","LI","Lihtenšteina","2003",NA,"OUTWARD","MLN_EUR"
"1223","LI","Lihtenšteina","2004",NA,"OUTWARD","MLN_EUR"
"1224","LI","Lihtenšteina","2005",NA,"OUTWARD","MLN_EUR"
"1225","LI","Lihtenšteina","2006",NA,"OUTWARD","MLN_EUR"
"1226","LI","Lihtenšteina","2007",NA,"OUTWARD","MLN_EUR"
"1227","LI","Lihtenšteina","2008",NA,"OUTWARD","MLN_EUR"
"1228","LI","Lihtenšteina","2009",NA,"OUTWARD","MLN_EUR"
"1229","LI","Lihtenšteina","2010",NA,"OUTWARD","MLN_EUR"
"1230","LI","Lihtenšteina","2011",NA,"OUTWARD","MLN_EUR"
"1231","LI","Lihtenšteina","2012",NA,"OUTWARD","MLN_EUR"
"1232","LI","Lihtenšteina","2013",NA,"OUTWARD","MLN_EUR"
"1233","LI","Lihtenšteina","2014",NA,"OUTWARD","MLN_EUR"
"1234","LI","Lihtenšteina","2015",NA,"OUTWARD","MLN_EUR"
"1235","LI","Lihtenšteina","2016",NA,"OUTWARD","MLN_EUR"
"1236","LI","Lihtenšteina","2017",NA,"OUTWARD","MLN_EUR"
"1237","LI","Lihtenšteina","2018",1,"OUTWARD","MLN_EUR"
"1238","LI","Lihtenšteina","2019",1,"OUTWARD","MLN_EUR"
"1239","LI","Lihtenšteina","2020",1,"OUTWARD","MLN_EUR"
"1240","LU","Luksemburga","2000",NA,"OUTWARD","MLN_EUR"
"1241","LU","Luksemburga","2001",NA,"OUTWARD","MLN_EUR"
"1242","LU","Luksemburga","2002",NA,"OUTWARD","MLN_EUR"
"1243","LU","Luksemburga","2003",NA,"OUTWARD","MLN_EUR"
"1244","LU","Luksemburga","2004",NA,"OUTWARD","MLN_EUR"
"1245","LU","Luksemburga","2005",0,"OUTWARD","MLN_EUR"
"1246","LU","Luksemburga","2006",0,"OUTWARD","MLN_EUR"
"1247","LU","Luksemburga","2007",66,"OUTWARD","MLN_EUR"
"1248","LU","Luksemburga","2008",13,"OUTWARD","MLN_EUR"
"1249","LU","Luksemburga","2009",12,"OUTWARD","MLN_EUR"
"1250","LU","Luksemburga","2010",NA,"OUTWARD","MLN_EUR"
"1251","LU","Luksemburga","2011",1,"OUTWARD","MLN_EUR"
"1252","LU","Luksemburga","2012",14,"OUTWARD","MLN_EUR"
"1253","LU","Luksemburga","2013",135,"OUTWARD","MLN_EUR"
"1254","LU","Luksemburga","2014",117,"OUTWARD","MLN_EUR"
"1255","LU","Luksemburga","2015",107,"OUTWARD","MLN_EUR"
"1256","LU","Luksemburga","2016",107,"OUTWARD","MLN_EUR"
"1257","LU","Luksemburga","2017",98,"OUTWARD","MLN_EUR"
"1258","LU","Luksemburga","2018",100,"OUTWARD","MLN_EUR"
"1259","LU","Luksemburga","2019",95,"OUTWARD","MLN_EUR"
"1260","LU","Luksemburga","2020",79,"OUTWARD","MLN_EUR"
"1261","MY","Malaizija","2000",NA,"OUTWARD","MLN_EUR"
"1262","MY","Malaizija","2001",NA,"OUTWARD","MLN_EUR"
"1263","MY","Malaizija","2002",NA,"OUTWARD","MLN_EUR"
"1264","MY","Malaizija","2003",NA,"OUTWARD","MLN_EUR"
"1265","MY","Malaizija","2004",NA,"OUTWARD","MLN_EUR"
"1266","MY","Malaizija","2005",NA,"OUTWARD","MLN_EUR"
"1267","MY","Malaizija","2006",NA,"OUTWARD","MLN_EUR"
"1268","MY","Malaizija","2007",NA,"OUTWARD","MLN_EUR"
"1269","MY","Malaizija","2008",NA,"OUTWARD","MLN_EUR"
"1270","MY","Malaizija","2009",NA,"OUTWARD","MLN_EUR"
"1271","MY","Malaizija","2010",NA,"OUTWARD","MLN_EUR"
"1272","MY","Malaizija","2011",NA,"OUTWARD","MLN_EUR"
"1273","MY","Malaizija","2012",NA,"OUTWARD","MLN_EUR"
"1274","MY","Malaizija","2013",NA,"OUTWARD","MLN_EUR"
"1275","MY","Malaizija","2014",NA,"OUTWARD","MLN_EUR"
"1276","MY","Malaizija","2015",NA,"OUTWARD","MLN_EUR"
"1277","MY","Malaizija","2016",1,"OUTWARD","MLN_EUR"
"1278","MY","Malaizija","2017",1,"OUTWARD","MLN_EUR"
"1279","MY","Malaizija","2018",1,"OUTWARD","MLN_EUR"
"1280","MY","Malaizija","2019",1,"OUTWARD","MLN_EUR"
"1281","MY","Malaizija","2020",1,"OUTWARD","MLN_EUR"
"1282","MW","Malāvija","2000",NA,"OUTWARD","MLN_EUR"
"1283","MW","Malāvija","2001",NA,"OUTWARD","MLN_EUR"
"1284","MW","Malāvija","2002",NA,"OUTWARD","MLN_EUR"
"1285","MW","Malāvija","2003",NA,"OUTWARD","MLN_EUR"
"1286","MW","Malāvija","2004",NA,"OUTWARD","MLN_EUR"
"1287","MW","Malāvija","2005",NA,"OUTWARD","MLN_EUR"
"1288","MW","Malāvija","2006",NA,"OUTWARD","MLN_EUR"
"1289","MW","Malāvija","2007",NA,"OUTWARD","MLN_EUR"
"1290","MW","Malāvija","2008",NA,"OUTWARD","MLN_EUR"
"1291","MW","Malāvija","2009",NA,"OUTWARD","MLN_EUR"
"1292","MW","Malāvija","2010",NA,"OUTWARD","MLN_EUR"
"1293","MW","Malāvija","2011",NA,"OUTWARD","MLN_EUR"
"1294","MW","Malāvija","2012",NA,"OUTWARD","MLN_EUR"
"1295","MW","Malāvija","2013",NA,"OUTWARD","MLN_EUR"
"1296","MW","Malāvija","2014",NA,"OUTWARD","MLN_EUR"
"1297","MW","Malāvija","2015",NA,"OUTWARD","MLN_EUR"
"1298","MW","Malāvija","2016",NA,"OUTWARD","MLN_EUR"
"1299","MW","Malāvija","2017",NA,"OUTWARD","MLN_EUR"
"1300","MW","Malāvija","2018",0,"OUTWARD","MLN_EUR"
"1301","MW","Malāvija","2019",0,"OUTWARD","MLN_EUR"
"1302","MW","Malāvija","2020",0,"OUTWARD","MLN_EUR"
"1303","MT","Malta","2000",0,"OUTWARD","MLN_EUR"
"1304","MT","Malta","2001",4,"OUTWARD","MLN_EUR"
"1305","MT","Malta","2002",4,"OUTWARD","MLN_EUR"
"1306","MT","Malta","2003",7,"OUTWARD","MLN_EUR"
"1307","MT","Malta","2004",3,"OUTWARD","MLN_EUR"
"1308","MT","Malta","2005",1,"OUTWARD","MLN_EUR"
"1309","MT","Malta","2006",8,"OUTWARD","MLN_EUR"
"1310","MT","Malta","2007",8,"OUTWARD","MLN_EUR"
"1311","MT","Malta","2008",3,"OUTWARD","MLN_EUR"
"1312","MT","Malta","2009",2,"OUTWARD","MLN_EUR"
"1313","MT","Malta","2010",2,"OUTWARD","MLN_EUR"
"1314","MT","Malta","2011",0,"OUTWARD","MLN_EUR"
"1315","MT","Malta","2012",2,"OUTWARD","MLN_EUR"
"1316","MT","Malta","2013",0,"OUTWARD","MLN_EUR"
"1317","MT","Malta","2014",6,"OUTWARD","MLN_EUR"
"1318","MT","Malta","2015",10,"OUTWARD","MLN_EUR"
"1319","MT","Malta","2016",7,"OUTWARD","MLN_EUR"
"1320","MT","Malta","2017",4,"OUTWARD","MLN_EUR"
"1321","MT","Malta","2018",77,"OUTWARD","MLN_EUR"
"1322","MT","Malta","2019",81,"OUTWARD","MLN_EUR"
"1323","MT","Malta","2020",58,"OUTWARD","MLN_EUR"
"1324","MA","Maroka","2000",NA,"OUTWARD","MLN_EUR"
"1325","MA","Maroka","2001",NA,"OUTWARD","MLN_EUR"
"1326","MA","Maroka","2002",NA,"OUTWARD","MLN_EUR"
"1327","MA","Maroka","2003",NA,"OUTWARD","MLN_EUR"
"1328","MA","Maroka","2004",NA,"OUTWARD","MLN_EUR"
"1329","MA","Maroka","2005",NA,"OUTWARD","MLN_EUR"
"1330","MA","Maroka","2006",NA,"OUTWARD","MLN_EUR"
"1331","MA","Maroka","2007",NA,"OUTWARD","MLN_EUR"
"1332","MA","Maroka","2008",NA,"OUTWARD","MLN_EUR"
"1333","MA","Maroka","2009",NA,"OUTWARD","MLN_EUR"
"1334","MA","Maroka","2010",NA,"OUTWARD","MLN_EUR"
"1335","MA","Maroka","2011",NA,"OUTWARD","MLN_EUR"
"1336","MA","Maroka","2012",NA,"OUTWARD","MLN_EUR"
"1337","MA","Maroka","2013",NA,"OUTWARD","MLN_EUR"
"1338","MA","Maroka","2014",NA,"OUTWARD","MLN_EUR"
"1339","MA","Maroka","2015",NA,"OUTWARD","MLN_EUR"
"1340","MA","Maroka","2016",NA,"OUTWARD","MLN_EUR"
"1341","MA","Maroka","2017",NA,"OUTWARD","MLN_EUR"
"1342","MA","Maroka","2018",0,"OUTWARD","MLN_EUR"
"1343","MA","Maroka","2019",NA,"OUTWARD","MLN_EUR"
"1344","MA","Maroka","2020",NA,"OUTWARD","MLN_EUR"
"1345","MH","Māršala salas","2000",NA,"OUTWARD","MLN_EUR"
"1346","MH","Māršala salas","2001",0,"OUTWARD","MLN_EUR"
"1347","MH","Māršala salas","2002",0,"OUTWARD","MLN_EUR"
"1348","MH","Māršala salas","2003",0,"OUTWARD","MLN_EUR"
"1349","MH","Māršala salas","2004",0,"OUTWARD","MLN_EUR"
"1350","MH","Māršala salas","2005",NA,"OUTWARD","MLN_EUR"
"1351","MH","Māršala salas","2006",NA,"OUTWARD","MLN_EUR"
"1352","MH","Māršala salas","2007",NA,"OUTWARD","MLN_EUR"
"1353","MH","Māršala salas","2008",NA,"OUTWARD","MLN_EUR"
"1354","MH","Māršala salas","2009",NA,"OUTWARD","MLN_EUR"
"1355","MH","Māršala salas","2010",NA,"OUTWARD","MLN_EUR"
"1356","MH","Māršala salas","2011",NA,"OUTWARD","MLN_EUR"
"1357","MH","Māršala salas","2012",NA,"OUTWARD","MLN_EUR"
"1358","MH","Māršala salas","2013",NA,"OUTWARD","MLN_EUR"
"1359","MH","Māršala salas","2014",NA,"OUTWARD","MLN_EUR"
"1360","MH","Māršala salas","2015",NA,"OUTWARD","MLN_EUR"
"1361","MH","Māršala salas","2016",NA,"OUTWARD","MLN_EUR"
"1362","MH","Māršala salas","2017",NA,"OUTWARD","MLN_EUR"
"1363","MH","Māršala salas","2018",NA,"OUTWARD","MLN_EUR"
"1364","MH","Māršala salas","2019",NA,"OUTWARD","MLN_EUR"
"1365","MH","Māršala salas","2020",NA,"OUTWARD","MLN_EUR"
"1366","MU","Maurīcija","2000",NA,"OUTWARD","MLN_EUR"
"1367","MU","Maurīcija","2001",NA,"OUTWARD","MLN_EUR"
"1368","MU","Maurīcija","2002",0,"OUTWARD","MLN_EUR"
"1369","MU","Maurīcija","2003",0,"OUTWARD","MLN_EUR"
"1370","MU","Maurīcija","2004",0,"OUTWARD","MLN_EUR"
"1371","MU","Maurīcija","2005",NA,"OUTWARD","MLN_EUR"
"1372","MU","Maurīcija","2006",NA,"OUTWARD","MLN_EUR"
"1373","MU","Maurīcija","2007",NA,"OUTWARD","MLN_EUR"
"1374","MU","Maurīcija","2008",NA,"OUTWARD","MLN_EUR"
"1375","MU","Maurīcija","2009",NA,"OUTWARD","MLN_EUR"
"1376","MU","Maurīcija","2010",NA,"OUTWARD","MLN_EUR"
"1377","MU","Maurīcija","2011",NA,"OUTWARD","MLN_EUR"
"1378","MU","Maurīcija","2012",NA,"OUTWARD","MLN_EUR"
"1379","MU","Maurīcija","2013",NA,"OUTWARD","MLN_EUR"
"1380","MU","Maurīcija","2014",NA,"OUTWARD","MLN_EUR"
"1381","MU","Maurīcija","2015",NA,"OUTWARD","MLN_EUR"
"1382","MU","Maurīcija","2016",NA,"OUTWARD","MLN_EUR"
"1383","MU","Maurīcija","2017",NA,"OUTWARD","MLN_EUR"
"1384","MU","Maurīcija","2018",0,"OUTWARD","MLN_EUR"
"1385","MU","Maurīcija","2019",13,"OUTWARD","MLN_EUR"
"1386","MU","Maurīcija","2020",3,"OUTWARD","MLN_EUR"
"1387","MR","Mauritānija","2000",NA,"OUTWARD","MLN_EUR"
"1388","MR","Mauritānija","2001",NA,"OUTWARD","MLN_EUR"
"1389","MR","Mauritānija","2002",NA,"OUTWARD","MLN_EUR"
"1390","MR","Mauritānija","2003",NA,"OUTWARD","MLN_EUR"
"1391","MR","Mauritānija","2004",NA,"OUTWARD","MLN_EUR"
"1392","MR","Mauritānija","2005",NA,"OUTWARD","MLN_EUR"
"1393","MR","Mauritānija","2006",NA,"OUTWARD","MLN_EUR"
"1394","MR","Mauritānija","2007",NA,"OUTWARD","MLN_EUR"
"1395","MR","Mauritānija","2008",NA,"OUTWARD","MLN_EUR"
"1396","MR","Mauritānija","2009",NA,"OUTWARD","MLN_EUR"
"1397","MR","Mauritānija","2010",NA,"OUTWARD","MLN_EUR"
"1398","MR","Mauritānija","2011",NA,"OUTWARD","MLN_EUR"
"1399","MR","Mauritānija","2012",NA,"OUTWARD","MLN_EUR"
"1400","MR","Mauritānija","2013",NA,"OUTWARD","MLN_EUR"
"1401","MR","Mauritānija","2014",NA,"OUTWARD","MLN_EUR"
"1402","MR","Mauritānija","2015",NA,"OUTWARD","MLN_EUR"
"1403","MR","Mauritānija","2016",1,"OUTWARD","MLN_EUR"
"1404","MR","Mauritānija","2017",0,"OUTWARD","MLN_EUR"
"1405","MR","Mauritānija","2018",0,"OUTWARD","MLN_EUR"
"1406","MR","Mauritānija","2019",NA,"OUTWARD","MLN_EUR"
"1407","MR","Mauritānija","2020",NA,"OUTWARD","MLN_EUR"
"1408","MX","Meksika","2000",NA,"OUTWARD","MLN_EUR"
"1409","MX","Meksika","2001",NA,"OUTWARD","MLN_EUR"
"1410","MX","Meksika","2002",NA,"OUTWARD","MLN_EUR"
"1411","MX","Meksika","2003",NA,"OUTWARD","MLN_EUR"
"1412","MX","Meksika","2004",NA,"OUTWARD","MLN_EUR"
"1413","MX","Meksika","2005",NA,"OUTWARD","MLN_EUR"
"1414","MX","Meksika","2006",NA,"OUTWARD","MLN_EUR"
"1415","MX","Meksika","2007",NA,"OUTWARD","MLN_EUR"
"1416","MX","Meksika","2008",NA,"OUTWARD","MLN_EUR"
"1417","MX","Meksika","2009",NA,"OUTWARD","MLN_EUR"
"1418","MX","Meksika","2010",NA,"OUTWARD","MLN_EUR"
"1419","MX","Meksika","2011",NA,"OUTWARD","MLN_EUR"
"1420","MX","Meksika","2012",NA,"OUTWARD","MLN_EUR"
"1421","MX","Meksika","2013",NA,"OUTWARD","MLN_EUR"
"1422","MX","Meksika","2014",NA,"OUTWARD","MLN_EUR"
"1423","MX","Meksika","2015",0,"OUTWARD","MLN_EUR"
"1424","MX","Meksika","2016",9,"OUTWARD","MLN_EUR"
"1425","MX","Meksika","2017",13,"OUTWARD","MLN_EUR"
"1426","MX","Meksika","2018",0,"OUTWARD","MLN_EUR"
"1427","MX","Meksika","2019",NA,"OUTWARD","MLN_EUR"
"1428","MX","Meksika","2020",NA,"OUTWARD","MLN_EUR"
"1429","ME","Melnkalne","2000",NA,"OUTWARD","MLN_EUR"
"1430","ME","Melnkalne","2001",NA,"OUTWARD","MLN_EUR"
"1431","ME","Melnkalne","2002",NA,"OUTWARD","MLN_EUR"
"1432","ME","Melnkalne","2003",NA,"OUTWARD","MLN_EUR"
"1433","ME","Melnkalne","2004",NA,"OUTWARD","MLN_EUR"
"1434","ME","Melnkalne","2005",NA,"OUTWARD","MLN_EUR"
"1435","ME","Melnkalne","2006",NA,"OUTWARD","MLN_EUR"
"1436","ME","Melnkalne","2007",NA,"OUTWARD","MLN_EUR"
"1437","ME","Melnkalne","2008",0,"OUTWARD","MLN_EUR"
"1438","ME","Melnkalne","2009",2,"OUTWARD","MLN_EUR"
"1439","ME","Melnkalne","2010",9,"OUTWARD","MLN_EUR"
"1440","ME","Melnkalne","2011",10,"OUTWARD","MLN_EUR"
"1441","ME","Melnkalne","2012",10,"OUTWARD","MLN_EUR"
"1442","ME","Melnkalne","2013",10,"OUTWARD","MLN_EUR"
"1443","ME","Melnkalne","2014",10,"OUTWARD","MLN_EUR"
"1444","ME","Melnkalne","2015",10,"OUTWARD","MLN_EUR"
"1445","ME","Melnkalne","2016",10,"OUTWARD","MLN_EUR"
"1446","ME","Melnkalne","2017",10,"OUTWARD","MLN_EUR"
"1447","ME","Melnkalne","2018",10,"OUTWARD","MLN_EUR"
"1448","ME","Melnkalne","2019",NA,"OUTWARD","MLN_EUR"
"1449","ME","Melnkalne","2020",NA,"OUTWARD","MLN_EUR"
"1450","IM","Mena","2000",NA,"OUTWARD","MLN_EUR"
"1451","IM","Mena","2001",NA,"OUTWARD","MLN_EUR"
"1452","IM","Mena","2002",NA,"OUTWARD","MLN_EUR"
"1453","IM","Mena","2003",NA,"OUTWARD","MLN_EUR"
"1454","IM","Mena","2004",0,"OUTWARD","MLN_EUR"
"1455","IM","Mena","2005",NA,"OUTWARD","MLN_EUR"
"1456","IM","Mena","2006",NA,"OUTWARD","MLN_EUR"
"1457","IM","Mena","2007",NA,"OUTWARD","MLN_EUR"
"1458","IM","Mena","2008",0,"OUTWARD","MLN_EUR"
"1459","IM","Mena","2009",NA,"OUTWARD","MLN_EUR"
"1460","IM","Mena","2010",NA,"OUTWARD","MLN_EUR"
"1461","IM","Mena","2011",NA,"OUTWARD","MLN_EUR"
"1462","IM","Mena","2012",NA,"OUTWARD","MLN_EUR"
"1463","IM","Mena","2013",NA,"OUTWARD","MLN_EUR"
"1464","IM","Mena","2014",NA,"OUTWARD","MLN_EUR"
"1465","IM","Mena","2015",3,"OUTWARD","MLN_EUR"
"1466","IM","Mena","2016",2,"OUTWARD","MLN_EUR"
"1467","IM","Mena","2017",3,"OUTWARD","MLN_EUR"
"1468","IM","Mena","2018",11,"OUTWARD","MLN_EUR"
"1469","IM","Mena","2019",11,"OUTWARD","MLN_EUR"
"1470","IM","Mena","2020",10,"OUTWARD","MLN_EUR"
"1471","MD","Moldova","2000",NA,"OUTWARD","MLN_EUR"
"1472","MD","Moldova","2001",NA,"OUTWARD","MLN_EUR"
"1473","MD","Moldova","2002",NA,"OUTWARD","MLN_EUR"
"1474","MD","Moldova","2003",NA,"OUTWARD","MLN_EUR"
"1475","MD","Moldova","2004",NA,"OUTWARD","MLN_EUR"
"1476","MD","Moldova","2005",0,"OUTWARD","MLN_EUR"
"1477","MD","Moldova","2006",NA,"OUTWARD","MLN_EUR"
"1478","MD","Moldova","2007",NA,"OUTWARD","MLN_EUR"
"1479","MD","Moldova","2008",NA,"OUTWARD","MLN_EUR"
"1480","MD","Moldova","2009",NA,"OUTWARD","MLN_EUR"
"1481","MD","Moldova","2010",NA,"OUTWARD","MLN_EUR"
"1482","MD","Moldova","2011",NA,"OUTWARD","MLN_EUR"
"1483","MD","Moldova","2012",0,"OUTWARD","MLN_EUR"
"1484","MD","Moldova","2013",0,"OUTWARD","MLN_EUR"
"1485","MD","Moldova","2014",9,"OUTWARD","MLN_EUR"
"1486","MD","Moldova","2015",9,"OUTWARD","MLN_EUR"
"1487","MD","Moldova","2016",9,"OUTWARD","MLN_EUR"
"1488","MD","Moldova","2017",7,"OUTWARD","MLN_EUR"
"1489","MD","Moldova","2018",6,"OUTWARD","MLN_EUR"
"1490","MD","Moldova","2019",6,"OUTWARD","MLN_EUR"
"1491","MD","Moldova","2020",6,"OUTWARD","MLN_EUR"
"1492",NA,"Namībija","2000",NA,"OUTWARD","MLN_EUR"
"1493",NA,"Namībija","2001",NA,"OUTWARD","MLN_EUR"
"1494",NA,"Namībija","2002",NA,"OUTWARD","MLN_EUR"
"1495",NA,"Namībija","2003",NA,"OUTWARD","MLN_EUR"
"1496",NA,"Namībija","2004",NA,"OUTWARD","MLN_EUR"
"1497",NA,"Namībija","2005",NA,"OUTWARD","MLN_EUR"
"1498",NA,"Namībija","2006",NA,"OUTWARD","MLN_EUR"
"1499",NA,"Namībija","2007",NA,"OUTWARD","MLN_EUR"
"1500",NA,"Namībija","2008",NA,"OUTWARD","MLN_EUR"
"1501",NA,"Namībija","2009",NA,"OUTWARD","MLN_EUR"
"1502",NA,"Namībija","2010",NA,"OUTWARD","MLN_EUR"
"1503",NA,"Namībija","2011",NA,"OUTWARD","MLN_EUR"
"1504",NA,"Namībija","2012",NA,"OUTWARD","MLN_EUR"
"1505",NA,"Namībija","2013",NA,"OUTWARD","MLN_EUR"
"1506",NA,"Namībija","2014",NA,"OUTWARD","MLN_EUR"
"1507",NA,"Namībija","2015",NA,"OUTWARD","MLN_EUR"
"1508",NA,"Namībija","2016",NA,"OUTWARD","MLN_EUR"
"1509",NA,"Namībija","2017",NA,"OUTWARD","MLN_EUR"
"1510",NA,"Namībija","2018",NA,"OUTWARD","MLN_EUR"
"1511",NA,"Namībija","2019",NA,"OUTWARD","MLN_EUR"
"1512",NA,"Namībija","2020",0,"OUTWARD","MLN_EUR"
"1513","ZZ3","Nezināma ārpus ES valsts","2000",1,"OUTWARD","MLN_EUR"
"1514","ZZ3","Nezināma ārpus ES valsts","2001",2,"OUTWARD","MLN_EUR"
"1515","ZZ3","Nezināma ārpus ES valsts","2002",2,"OUTWARD","MLN_EUR"
"1516","ZZ3","Nezināma ārpus ES valsts","2003",14,"OUTWARD","MLN_EUR"
"1517","ZZ3","Nezināma ārpus ES valsts","2004",18,"OUTWARD","MLN_EUR"
"1518","ZZ3","Nezināma ārpus ES valsts","2005",9,"OUTWARD","MLN_EUR"
"1519","ZZ3","Nezināma ārpus ES valsts","2006",9,"OUTWARD","MLN_EUR"
"1520","ZZ3","Nezināma ārpus ES valsts","2007",22,"OUTWARD","MLN_EUR"
"1521","ZZ3","Nezināma ārpus ES valsts","2008",30,"OUTWARD","MLN_EUR"
"1522","ZZ3","Nezināma ārpus ES valsts","2009",39,"OUTWARD","MLN_EUR"
"1523","ZZ3","Nezināma ārpus ES valsts","2010",48,"OUTWARD","MLN_EUR"
"1524","ZZ3","Nezināma ārpus ES valsts","2011",40,"OUTWARD","MLN_EUR"
"1525","ZZ3","Nezināma ārpus ES valsts","2012",85,"OUTWARD","MLN_EUR"
"1526","ZZ3","Nezināma ārpus ES valsts","2013",115,"OUTWARD","MLN_EUR"
"1527","ZZ3","Nezināma ārpus ES valsts","2014",-1,"OUTWARD","MLN_EUR"
"1528","ZZ3","Nezināma ārpus ES valsts","2015",38,"OUTWARD","MLN_EUR"
"1529","ZZ3","Nezināma ārpus ES valsts","2016",33,"OUTWARD","MLN_EUR"
"1530","ZZ3","Nezināma ārpus ES valsts","2017",51,"OUTWARD","MLN_EUR"
"1531","ZZ3","Nezināma ārpus ES valsts","2018",90,"OUTWARD","MLN_EUR"
"1532","ZZ3","Nezināma ārpus ES valsts","2019",41,"OUTWARD","MLN_EUR"
"1533","ZZ3","Nezināma ārpus ES valsts","2020",58,"OUTWARD","MLN_EUR"
"1534","ZZ1","Nezināma Eiro zonas valsts","2000",NA,"OUTWARD","MLN_EUR"
"1535","ZZ1","Nezināma Eiro zonas valsts","2001",NA,"OUTWARD","MLN_EUR"
"1536","ZZ1","Nezināma Eiro zonas valsts","2002",NA,"OUTWARD","MLN_EUR"
"1537","ZZ1","Nezināma Eiro zonas valsts","2003",NA,"OUTWARD","MLN_EUR"
"1538","ZZ1","Nezināma Eiro zonas valsts","2004",NA,"OUTWARD","MLN_EUR"
"1539","ZZ1","Nezināma Eiro zonas valsts","2005",NA,"OUTWARD","MLN_EUR"
"1540","ZZ1","Nezināma Eiro zonas valsts","2006",NA,"OUTWARD","MLN_EUR"
"1541","ZZ1","Nezināma Eiro zonas valsts","2007",NA,"OUTWARD","MLN_EUR"
"1542","ZZ1","Nezināma Eiro zonas valsts","2008",NA,"OUTWARD","MLN_EUR"
